_geojson,id,ogc_fid,objectid,provinsi,kabupaten,kecamatan,desa,sumber,ruleid,shape_leng,shape_area,bpskodkec,bpskodkel,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,join_key,Wilayah,Komposit,Rasio Luas Lahan Pertanian,Rasio Sarana Pangan,Rasio Penduduk Miskin Desil 1,Desa Tanpa Akses Penghubung,Rasio Rumah Tangga Tanpa Air Bersih,Rasio Tenaga Kesehatan,IKP,IKP Ranking,Unnamed: 10,<img>
"{""type"":""Feature"",""properties"":{""id"":""format_kelurahan.1"",""ogc_fid"":1,""objectid"":1,""provinsi"":""Jawa Barat"",""kabupaten"":""Kota Bandung"",""kecamatan"":""Regol"",""desa"":""ANCOL"",""sumber"":""Kepmendagri Nomor 100.1.1-6117 Tahun 2022"",""ruleid"":null,""shape_leng"":4874.303115765635,""shape_area"":787121.2338143842,""bpskodkec"":3273060,""bpskodkel"":3273060003,""att1"":null,""att2"":null,""att3"":null,""att4"":null,""att5"":null,""att6"":null,""att7"":null,""att8"":null,""att9"":null,""att10"":null,""join_key"":""regol - ancol"",""Wilayah"":""regol - ancol"",""Komposit"":5,""Rasio Luas Lahan Pertanian"":0,""Rasio Sarana Pangan"":0.01,""Rasio Penduduk Miskin Desil 1"":0.01,""Desa Tanpa Akses Penghubung"":1,""Rasio Rumah Tangga Tanpa Air Bersih"":0,""Rasio Tenaga Kesehatan"":0.05,""IKP"":65.82,""IKP Ranking"":96,""Unnamed: 10"":null},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[107.618082,-6.936128,0],[107.61801132,-6.93612575,0],[107.617799,-6.936119,0],[107.617782,-6.936227,0],[107.61775126,-6.93635046,0],[107.617723,-6.936464,0],[107.61774995,-6.93668219,0],[107.617775,-6.936885,0],[107.61778794,-6.93693363,0],[107.617804,-6.936994,0],[107.61787698,-6.93719796,0],[107.617877,-6.937198,0],[107.61788165,-6.93720106,0],[107.61795,-6.937246,0],[107.61798913,-6.93730426,0],[107.617995,-6.937313,0],[107.61799761,-6.93734227,0],[107.618004,-6.937414,0],[107.6180035,-6.93743381,0],[107.618003,-6.937454,0],[107.618025,-6.937726,0],[107.6180293,-6.93794001,0],[107.618032,-6.938074,0],[107.618016,-6.938139,0],[107.618035,-6.938345,0],[107.618102,-6.93849,0],[107.618205,-6.938591,0],[107.61823313,-6.93861132,0],[107.618241,-6.938617,0],[107.61824132,-6.93861706,0],[107.618697,-6.938695,0],[107.618792,-6.938729,0],[107.618871,-6.938823,0],[107.61887019,-6.93894025,0],[107.618869,-6.939113,0],[107.61886771,-6.93921809,0],[107.618866,-6.939358,0],[107.618865,-6.939376,0],[107.61884337,-6.93940451,0],[107.618821,-6.939434,0],[107.618756,-6.939506,0],[107.618726,-6.939594,0],[107.618645,-6.93977,0],[107.61860115,-6.93982882,0],[107.618563,-6.93988,0],[107.61847,-6.939961,0],[107.618359,-6.940285,0],[107.61836173,-6.94030355,0],[107.618364,-6.940319,0],[107.61836724,-6.94048355,0],[107.618371,-6.940675,0],[107.61842325,-6.94068533,0],[107.618538,-6.940708,0],[107.61858837,-6.94076387,0],[107.618593,-6.940769,0],[107.618593,-6.94085904,0],[107.618593,-6.9409,0],[107.618558,-6.941066,0],[107.61848205,-6.94112596,0],[107.618482,-6.941126,0],[107.61841,-6.94117,0],[107.618414,-6.941214,0],[107.618389,-6.941473,0],[107.61838,-6.941528,0],[107.618368,-6.94179,0],[107.61836835,-6.94179319,0],[107.618369,-6.941799,0],[107.61846096,-6.94219782,0],[107.618461,-6.942198,0],[107.61850055,-6.94228391,0],[107.618612,-6.942526,0],[107.61864054,-6.94256832,0],[107.61873,-6.942701,0],[107.61888056,-6.94275027,0],[107.618895,-6.942755,0],[107.618932,-6.942763,0],[107.618956,-6.942767,0],[107.61906971,-6.94278602,0],[107.619231,-6.942813,0],[107.61926316,-6.94282128,0],[107.619297,-6.94283,0],[107.61929699,-6.94283044,0],[107.619287,-6.943324,0],[107.61929276,-6.94351771,0],[107.619298,-6.943694,0],[107.61929709,-6.94370758,0],[107.619296,-6.943724,0],[107.619263,-6.943724,0],[107.618961,-6.943719,0],[107.618645,-6.943713,0],[107.618309,-6.9437,0],[107.61830892,-6.94370041,0],[107.61830535,-6.94371824,0],[107.618301,-6.94374,0],[107.61828401,-6.94402439,0],[107.618278,-6.944125,0],[107.61826,-6.944538,0],[107.61824646,-6.94505027,0],[107.618242,-6.945219,0],[107.61824207,-6.94521901,0],[107.618307,-6.945226,0],[107.618493,-6.945246,0],[107.618696,-6.945267,0],[107.618728,-6.945266,0],[107.61872168,-6.94527168,0],[107.618698,-6.945293,0],[107.618698,-6.94529318,0],[107.61870389,-6.94554089,0],[107.618708,-6.945714,0],[107.61870825,-6.94571404,0],[107.6187469,-6.9457198,0],[107.618755,-6.945721,0],[107.618862,-6.945734,0],[107.618862,-6.94574565,0],[107.618862,-6.945764,0],[107.61886469,-6.94633985,0],[107.618867,-6.946834,0],[107.61887,-6.947399,0],[107.61887086,-6.94748466,0],[107.618871,-6.947499,0],[107.618874,-6.947552,0],[107.61888505,-6.94793944,0],[107.618889,-6.948078,0],[107.61892446,-6.94844669,0],[107.618977,-6.948993,0],[107.61897676,-6.94899297,0],[107.61893008,-6.9489865,0],[107.618912,-6.948984,0],[107.61877668,-6.94897125,0],[107.618636,-6.948958,0],[107.6184491,-6.94894855,0],[107.618379,-6.948945,0],[107.617362,-6.948883,0],[107.61728911,-6.94887837,0],[107.617236,-6.948875,0],[107.617109,-6.948867,0],[107.61705805,-6.94886284,0],[107.617011,-6.948859,0],[107.61701094,-6.94885867,0],[107.616984,-6.9487,0],[107.61694338,-6.94866069,0],[107.616922,-6.94864,0],[107.616796,-6.948557,0],[107.616486,-6.948176,0],[107.616363,-6.948132,0],[107.616273,-6.948121,0],[107.61619215,-6.94811102,0],[107.616192,-6.948111,0],[107.616143,-6.948026,0],[107.616011,-6.947681,0],[107.615972,-6.947568,0],[107.615944,-6.94749,0],[107.61591533,-6.9474597,0],[107.615856,-6.947397,0],[107.61580568,-6.9473839,0],[107.615783,-6.947378,0],[107.615622,-6.947366,0],[107.61553113,-6.94726987,0],[107.615363,-6.947092,0],[107.615359,-6.947088,0],[107.61519556,-6.94697293,0],[107.61504547,-6.94704082,0],[107.6148156,-6.94670542,0],[107.614815,-6.946705,0],[107.614811,-6.946491,0],[107.61481,-6.94643922,0],[107.61481,-6.946439,0],[107.614764,-6.946332,0],[107.61471,-6.946302,0],[107.61465923,-6.94615984,0],[107.61465762,-6.94601765,0],[107.61461003,-6.94573687,0],[107.61456958,-6.9455251,0],[107.61458148,-6.94542041,0],[107.6145365,-6.945413,0],[107.614532,-6.945278,0],[107.614532,-6.94523153,0],[107.614532,-6.945159,0],[107.61453057,-6.94493538,0],[107.614529,-6.944689,0],[107.61453401,-6.94416147,0],[107.614791,-6.944166,0],[107.61481854,-6.94411906,0],[107.614835,-6.944091,0],[107.61483541,-6.94404317,0],[107.614836,-6.943975,0],[107.614797,-6.943914,0],[107.61478653,-6.94391129,0],[107.614743,-6.9439,0],[107.61473045,-6.94389721,0],[107.614725,-6.943896,0],[107.61467514,-6.94388354,0],[107.614557,-6.943854,0],[107.614446,-6.943553,0],[107.614416,-6.943418,0],[107.614334,-6.943051,0],[107.614315,-6.942992,0],[107.61422404,-6.94271695,0],[107.61418918,-6.94261155,0],[107.614189,-6.942611,0],[107.614136,-6.942608,0],[107.61400542,-6.9425761,0],[107.614005,-6.942576,0],[107.61400607,-6.94256746,0],[107.614007,-6.94256,0],[107.614033,-6.942213,0],[107.61403813,-6.94214075,0],[107.614045,-6.942044,0],[107.61407574,-6.94188321,0],[107.614084,-6.94184,0],[107.61406721,-6.94174197,0],[107.614059,-6.941694,0],[107.614046,-6.941637,0],[107.61401359,-6.94149083,0],[107.613997,-6.941416,0],[107.613982,-6.941349,0],[107.613954,-6.941214,0],[107.613844,-6.941114,0],[107.61381802,-6.94109002,0],[107.613818,-6.94109,0],[107.61381983,-6.94108095,0],[107.613835,-6.941006,0],[107.613843,-6.94089,0],[107.61376963,-6.94083834,0],[107.613745,-6.940821,0],[107.61373381,-6.94074526,0],[107.61373204,-6.94073325,0],[107.613732,-6.940733,0],[107.61373704,-6.94067385,0],[107.613769,-6.940299,0],[107.613814,-6.940211,0],[107.613972,-6.94016,0],[107.613985,-6.939898,0],[107.61398978,-6.93977387,0],[107.614022,-6.938937,0],[107.61399741,-6.93883174,0],[107.613965,-6.938693,0],[107.613897,-6.938556,0],[107.61383231,-6.93842957,0],[107.613809,-6.938384,0],[107.613764,-6.938144,0],[107.61377952,-6.93809054,0],[107.613791,-6.938051,0],[107.614079,-6.937842,0],[107.61408876,-6.93737248,0],[107.61409,-6.937313,0],[107.614103,-6.936981,0],[107.6141,-6.936706,0],[107.614039,-6.936161,0],[107.614018,-6.936041,0],[107.613945,-6.935714,0],[107.613797,-6.935398,0],[107.61377359,-6.93535898,0],[107.613758,-6.935333,0],[107.613459,-6.935023,0],[107.61334949,-6.93490443,0],[107.613024,-6.934552,0],[107.613005,-6.93453,0],[107.61321273,-6.93432412,0],[107.613678,-6.933863,0],[107.614024,-6.933483,0],[107.61432553,-6.933141,0],[107.614881,-6.932511,0],[107.614947,-6.932435,0],[107.61498595,-6.93239147,0],[107.615202,-6.93215,0],[107.61526968,-6.93207032,0],[107.615281,-6.932057,0],[107.61529515,-6.93203917,0],[107.61533087,-6.93199416,0],[107.615331,-6.931994,0],[107.61533112,-6.93199407,0],[107.61534974,-6.93200456,0],[107.615386,-6.932025,0],[107.615964,-6.932529,0],[107.61600261,-6.93256262,0],[107.616188,-6.932724,0],[107.61631003,-6.93283092,0],[107.61639,-6.932901,0],[107.616882,-6.933373,0],[107.61692791,-6.93342789,0],[107.616974,-6.933483,0],[107.61697406,-6.9334833,0],[107.617,-6.933606,0],[107.61700207,-6.93362923,0],[107.61701,-6.933718,0],[107.6170104,-6.93371832,0],[107.61710344,-6.93379102,0],[107.617161,-6.933836,0],[107.61721657,-6.93387073,0],[107.617281,-6.933911,0],[107.6172812,-6.93391131,0],[107.61730324,-6.93394512,0],[107.617427,-6.934135,0],[107.617519,-6.934386,0],[107.61758911,-6.934562,0],[107.617617,-6.934632,0],[107.61765571,-6.93474636,0],[107.617791,-6.935146,0],[107.617884,-6.935549,0],[107.61808194,-6.93612785,0],[107.61808196,-6.93612787,0],[107.618082,-6.936128,0]]]]}}",format_kelurahan.1,1,1,Jawa Barat,Kota Bandung,Regol,ANCOL,Kepmendagri Nomor 100.1.1-6117 Tahun 2022,,4874.303115765635,787121.2338143842,3273060,3273060003,,,,,,,,,,,regol - ancol,regol - ancol,5,0,0.01,0.01,1,0,0.05,65.82,96,,
"{""type"":""Feature"",""properties"":{""id"":""format_kelurahan.2"",""ogc_fid"":2,""objectid"":2,""provinsi"":""Jawa Barat"",""kabupaten"":""Kota Bandung"",""kecamatan"":""Antapani"",""desa"":""ANTAPANI KIDUL"",""sumber"":""Kepmendagri Nomor 100.1.1-6117 Tahun 2022"",""ruleid"":null,""shape_leng"":6265.732023556715,""shape_area"":1433484.5066316254,""bpskodkec"":3273141,""bpskodkel"":3273141001,""att1"":null,""att2"":null,""att3"":null,""att4"":null,""att5"":null,""att6"":null,""att7"":null,""att8"":null,""att9"":null,""att10"":null,""join_key"":""antapani - antapani kidul"",""Wilayah"":""antapani - antapani kidul"",""Komposit"":6,""Rasio Luas Lahan Pertanian"":0,""Rasio Sarana Pangan"":0.03,""Rasio Penduduk Miskin Desil 1"":0.01,""Desa Tanpa Akses Penghubung"":1,""Rasio Rumah Tangga Tanpa Air Bersih"":0,""Rasio Tenaga Kesehatan"":0.05,""IKP"":68.35,""IKP Ranking"":57,""Unnamed: 10"":null},""geometry"":{""type"":""MultiPolygon"",""coordinates"":[[[[107.66618144,-6.9304543,0],[107.66615147,-6.93052034,0],[107.66617477,-6.93053595,0],[107.66618532,-6.93054306,0],[107.66619828,-6.93055182,0],[107.66621943,-6.93056611,0],[107.6662499,-6.93058668,0],[107.66632413,-6.93063654,0],[107.66636419,-6.93066748,0],[107.66639693,-6.9306976,0],[107.66641881,-6.93071733,0],[107.66643312,-6.93073025,0],[107.66644383,-6.93073991,0],[107.66645047,-6.93074589,0],[107.66647615,-6.93076993,0],[107.66648083,-6.93077431,0],[107.66650603,-6.93080643,0],[107.66653995,-6.93085184,0],[107.66657057,-6.93089282,0],[107.66657388,-6.93089725,0],[107.66660346,-6.93093934,0],[107.66663305,-6.93098144,0],[107.66666632,-6.93103441,0],[107.66666634,-6.93103443,0],[107.66666647,-6.93103464,0],[107.66670651,-6.93109858,0],[107.66670825,-6.93110137,0],[107.66674184,-6.93115521,0],[107.66677276,-6.93120474,0],[107.66679369,-6.9312457,0],[107.66679691,-6.93125267,0],[107.66681313,-6.93128775,0],[107.66682414,-6.93131811,0],[107.66683471,-6.93134725,0],[107.66683825,-6.93135887,0],[107.66684893,-6.93139392,0],[107.66685712,-6.93142081,0],[107.66686314,-6.93144058,0],[107.66686659,-6.93145387,0],[107.66687472,-6.93148521,0],[107.66688031,-6.93150673,0],[107.66688246,-6.93151503,0],[107.66688349,-6.93151902,0],[107.66689566,-6.93156381,0],[107.66690323,-6.93159169,0],[107.66690782,-6.9316086,0],[107.66691177,-6.93163215,0],[107.66691811,-6.93166992,0],[107.66692399,-6.93173372,0],[107.66692485,-6.93174544,0],[107.66692863,-6.93179687,0],[107.66693204,-6.93185846,0],[107.6669322,-6.93187555,0],[107.66693261,-6.93192067,0],[107.66693233,-6.93194531,0],[107.66693209,-6.93196688,0],[107.66693198,-6.93197661,0],[107.66693051,-6.93199128,0],[107.66693039,-6.93199246,0],[107.66692534,-6.93204284,0],[107.66692013,-6.93207007,0],[107.6669131,-6.93210684,0],[107.66690881,-6.93212381,0],[107.66689578,-6.93217535,0],[107.66689133,-6.93219299,0],[107.66688429,-6.9322207,0],[107.66687405,-6.93226101,0],[107.66685462,-6.93232248,0],[107.66683151,-6.93238924,0],[107.66682128,-6.93241878,0],[107.666778,-6.932402,0],[107.666732,-6.932384,0],[107.66673158,-6.93238379,0],[107.666728,-6.932382,0],[107.666711,-6.932376,0],[107.66581988,-6.93205623,0],[107.664816,-6.931696,0],[107.664095,-6.931437,0],[107.66404169,-6.93141754,0],[107.664032,-6.931414,0],[107.663955,-6.931386,0],[107.662557,-6.930884,0],[107.66254357,-6.93088168,0],[107.662528,-6.930879,0],[107.662365,-6.930808,0],[107.661873,-6.930618,0],[107.66135501,-6.9304158,0],[107.661189,-6.930351,0],[107.660965,-6.93029,0],[107.66089718,-6.93027096,0],[107.660762,-6.930233,0],[107.660582,-6.930158,0],[107.66050949,-6.93012454,0],[107.660478,-6.93011,0],[107.66046753,-6.93010615,0],[107.660429,-6.930092,0],[107.66031342,-6.93005859,0],[107.660256,-6.930042,0],[107.660153,-6.93,0],[107.66011,-6.929988,0],[107.659512,-6.929748,0],[107.659378,-6.929703,0],[107.659247,-6.929652,0],[107.65923258,-6.92964719,0],[107.659223,-6.929644,0],[107.65922303,-6.92964392,0],[107.6592306,-6.92962282,0],[107.659237,-6.929605,0],[107.659254,-6.929312,0],[107.659258,-6.929233,0],[107.659271,-6.929204,0],[107.65940052,-6.92904687,0],[107.659407,-6.929039,0],[107.65940703,-6.92903894,0],[107.65941401,-6.9290258,0],[107.659458,-6.928943,0],[107.65943,-6.928847,0],[107.6593315,-6.9285395,0],[107.659315,-6.928488,0],[107.65931376,-6.92848408,0],[107.659303,-6.92845,0],[107.659248,-6.928154,0],[107.659268,-6.928033,0],[107.65933295,-6.92783315,0],[107.659333,-6.927833,0],[107.659257,-6.927768,0],[107.65901,-6.927581,0],[107.658976,-6.927526,0],[107.65895207,-6.92748753,0],[107.658925,-6.927444,0],[107.658822,-6.92716,0],[107.65880103,-6.92707666,0],[107.658747,-6.926862,0],[107.658701,-6.926731,0],[107.65872168,-6.926644,0],[107.65873,-6.926609,0],[107.65876,-6.926473,0],[107.658724,-6.926343,0],[107.65871867,-6.92633674,0],[107.658661,-6.926269,0],[107.658585,-6.926251,0],[107.65858056,-6.92625011,0],[107.658575,-6.926249,0],[107.65853176,-6.92623598,0],[107.658482,-6.926221,0],[107.6584272,-6.92615772,0],[107.658398,-6.926124,0],[107.658329,-6.925987,0],[107.658367,-6.92591,0],[107.65838166,-6.92586872,0],[107.658416,-6.925772,0],[107.65839823,-6.92572833,0],[107.658381,-6.925686,0],[107.65832601,-6.925661,0],[107.65825,-6.925681,0],[107.65822835,-6.92571575,0],[107.658212,-6.925742,0],[107.658174,-6.925762,0],[107.65817396,-6.92576197,0],[107.658125,-6.925715,0],[107.65804252,-6.92560551,0],[107.657954,-6.925488,0],[107.65792842,-6.92547736,0],[107.657853,-6.925446,0],[107.65783621,-6.92544447,0],[107.65782,-6.925443,0],[107.65780077,-6.92545056,0],[107.657759,-6.925467,0],[107.65760453,-6.92543739,0],[107.657566,-6.92543,0],[107.65733714,-6.92539257,0],[107.656765,-6.925299,0],[107.656587,-6.925321,0],[107.656358,-6.925284,0],[107.65598,-6.925167,0],[107.65588558,-6.92501809,0],[107.655831,-6.924932,0],[107.65579143,-6.92492888,0],[107.655755,-6.924926,0],[107.655298,-6.925006,0],[107.655162,-6.924967,0],[107.655135,-6.924908,0],[107.65507027,-6.92466339,0],[107.65505807,-6.92461727,0],[107.655058,-6.924617,0],[107.65504544,-6.92459607,0],[107.655001,-6.924522,0],[107.65499126,-6.92447513,0],[107.654985,-6.924445,0],[107.65496218,-6.92433992,0],[107.654937,-6.924224,0],[107.65491352,-6.92407518,0],[107.654869,-6.923793,0],[107.654811,-6.923181,0],[107.654775,-6.922952,0],[107.654744,-6.922674,0],[107.65472663,-6.92252248,0],[107.654708,-6.92236,0],[107.654708,-6.922358,0],[107.65470159,-6.92232468,0],[107.654606,-6.921828,0],[107.654506,-6.92057,0],[107.654506,-6.9204492,0],[107.654506,-6.9203641,0],[107.654506,-6.920364,0],[107.65451798,-6.92021121,0],[107.654518,-6.920211,0],[107.65433703,-6.92019383,0],[107.654265,-6.920187,0],[107.65424784,-6.92018065,0],[107.654019,-6.920096,0],[107.653935,-6.920033,0],[107.65392654,-6.91985333,0],[107.653919,-6.919693,0],[107.653909,-6.91962,0],[107.65380158,-6.91951648,0],[107.653771,-6.919487,0],[107.65371708,-6.9194692,0],[107.653468,-6.919387,0],[107.653257,-6.919314,0],[107.65301,-6.918817,0],[107.652887,-6.91862,0],[107.65282625,-6.91851766,0],[107.652738,-6.918369,0],[107.652547,-6.918136,0],[107.652383,-6.9179,0],[107.6523362,-6.91778635,0],[107.652327,-6.917764,0],[107.65232702,-6.91776388,0],[107.652368,-6.917549,0],[107.652405,-6.917285,0],[107.65240229,-6.91696839,0],[107.6524,-6.9167,0],[107.65239904,-6.91646684,0],[107.652397,-6.915973,0],[107.65246934,-6.91554164,0],[107.652478,-6.91549,0],[107.65247956,-6.9154533,0],[107.652489,-6.915231,0],[107.6524431,-6.91502078,0],[107.65242,-6.914915,0],[107.65240644,-6.91484625,0],[107.652391,-6.914768,0],[107.65236762,-6.91464083,0],[107.652332,-6.914447,0],[107.65233242,-6.91444735,0],[107.65234326,-6.91445631,0],[107.65243134,-6.91452914,0],[107.652436,-6.914533,0],[107.65251671,-6.91461832,0],[107.652576,-6.914681,0],[107.653072,-6.915211,0],[107.653265,-6.915387,0],[107.65342563,-6.91553455,0],[107.653572,-6.915669,0],[107.653913,-6.915962,0],[107.65394293,-6.91598751,0],[107.653974,-6.916014,0],[107.65417041,-6.9161327,0],[107.654204,-6.916153,0],[107.65420532,-6.91615375,0],[107.654218,-6.916161,0],[107.654612,-6.916397,0],[107.65466248,-6.9164264,0],[107.655517,-6.916924,0],[107.656083,-6.917253,0],[107.65620422,-6.91726531,0],[107.65628,-6.917273,0],[107.65638,-6.917277,0],[107.657009,-6.917302,0],[107.65741893,-6.91731873,0],[107.65754779,-6.91732399,0],[107.657548,-6.91732403,0],[107.65754797,-6.91732638,0],[107.65756244,-6.91732689,0],[107.65807855,-6.91733905,0],[107.65874958,-6.91736686,0],[107.65919949,-6.9173873,0],[107.65983801,-6.91742007,0],[107.66047554,-6.91744807,0],[107.66062344,-6.9174555,0],[107.66082618,-6.91746569,0],[107.66093791,-6.9174713,0],[107.66119442,-6.91747752,0],[107.66124318,-6.91746768,0],[107.6612985,-6.91743486,0],[107.66140809,-6.917352,0],[107.66162815,-6.91717097,0],[107.6619179,-6.91695991,0],[107.6619589,-6.9169329,0],[107.66197711,-6.91693758,0],[107.66202424,-6.91698035,0],[107.66217565,-6.91715906,0],[107.66224669,-6.91725311,0],[107.66286073,-6.91806604,0],[107.6629065,-6.91812663,0],[107.66309161,-6.91837042,0],[107.66310527,-6.91841625,0],[107.66309465,-6.91857124,0],[107.66307587,-6.91877959,0],[107.66306222,-6.91893101,0],[107.66304065,-6.91919033,0],[107.66303532,-6.91925441,0],[107.66306027,-6.91937739,0],[107.66304068,-6.91986306,0],[107.663081,-6.919931,0],[107.66315604,-6.91997483,0],[107.663194,-6.919997,0],[107.66326053,-6.92003058,0],[107.663408,-6.920105,0],[107.66340795,-6.92010533,0],[107.66336873,-6.92036682,0],[107.663363,-6.920405,0],[107.663359,-6.920432,0],[107.663357,-6.920986,0],[107.6634037,-6.92109867,0],[107.66342,-6.921138,0],[107.663434,-6.92116,0],[107.663766,-6.921684,0],[107.66381962,-6.92179844,0],[107.663863,-6.921891,0],[107.66413479,-6.92230168,0],[107.66413482,-6.92230173,0],[107.664135,-6.922302,0],[107.664252,-6.922536,0],[107.664335,-6.923079,0],[107.664374,-6.92314532,0],[107.664562,-6.923465,0],[107.6646281,-6.92357555,0],[107.664678,-6.923659,0],[107.66473729,-6.92378927,0],[107.664749,-6.923815,0],[107.664934,-6.924202,0],[107.6650002,-6.92435952,0],[107.66505,-6.924478,0],[107.665424,-6.925333,0],[107.665446,-6.925391,0],[107.665489,-6.925505,0],[107.66548899,-6.92550507,0],[107.66546705,-6.92564466,0],[107.665467,-6.925645,0],[107.665394,-6.925789,0],[107.66522735,-6.92614822,0],[107.665214,-6.926177,0],[107.665179,-6.926252,0],[107.665144,-6.926328,0],[107.664898,-6.926706,0],[107.66489799,-6.92670641,0],[107.664892,-6.926961,0],[107.66487173,-6.92740172,0],[107.664857,-6.927722,0],[107.66482,-6.927724,0],[107.66482,-6.92772412,0],[107.664819,-6.927766,0],[107.66481899,-6.92776628,0],[107.66481663,-6.92781071,0],[107.664804,-6.928049,0],[107.66484167,-6.92809009,0],[107.664859,-6.928109,0],[107.664917,-6.92818801,0],[107.664919,-6.92864,0],[107.664948,-6.929084,0],[107.664943,-6.929618,0],[107.66491835,-6.92967189,0],[107.6649,-6.929712,0],[107.664996,-6.929774,0],[107.665658,-6.930124,0],[107.666088,-6.93038,0],[107.66618144,-6.9304543,0]]]]}}",format_kelurahan.2,2,2,Jawa Barat,Kota Bandung,Antapani,ANTAPANI KIDUL,Kepmendagri Nomor 100.1.1-6117 Tahun 2022,,6265.732023556715,1433484.5066316254,3273141,3273141001,,,,,,,,,,,antapani - antapani kidul,antapani - antapani kidul,6,0,0.03,0.01,1,0,0.05,68.35,57,,
